Project ID,Project Name,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,community_district,council_district,census_tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
45303,Prospect Plaza Redevelopment,06/30/2014,07/11/2016,949086.0,1765,PROSPECT PLACE,Brooklyn,11233.0,3014580140.0,3425174.0,316,41,000363,BK1601,40.672564,-73.917922,40.672816,-73.917742,07/11/2016,New Construction,No,Prevailing Wage,0,33,44,0,0,1,0,17,54,7,0,0,0,0,78,0,78,78
45303,Prospect Plaza Redevelopment,06/30/2014,07/11/2016,972798.0,1751,PROSPECT PLACE,Brooklyn,11233.0,3014580052.0,3425177.0,316,41,000363,BK1601,40.672569,-73.917983,40.672874,-73.918589,05/06/2016,New Construction,No,Prevailing Wage,0,13,19,0,0,0,0,1,31,0,0,0,0,0,32,0,32,32
45326,High Hawk,06/30/2014,01/29/2018,934081.0,1776,BOSTON ROAD,Bronx,10460.0,2029910005.0,2119255.0,203,17,000161,BX0303,40.837938,-73.886812,40.83765,-73.886769,01/29/2018,New Construction,No,Non Prevailing Wage,0,0,18,54,0,1,1,16,48,8,0,0,0,0,73,0,73,73
45647,HARLEN PARK 70 WEST 139TH STREET,06/11/2015,10/10/2018,972438.0,70,WEST 139 STREET,Manhattan,10037.0,1017367502.0,1090308.0,110,9,000212,MN1002,40.816283,-73.938095,40.816132,-73.938367,10/10/2018,New Construction,No,Non Prevailing Wage,0,0,6,0,36,0,0,21,21,0,0,0,0,0,0,42,42,64
46143,West Farms/Longfellow Ave,06/25/2015,10/15/2018,958172.0,1939,WEST FARMS ROAD,Bronx,10460.0,2030167502.0,2124285.0,206,15,000359,BX0601,40.839162,-73.880594,40.839563,-73.880672,10/15/2018,New Construction,No,Non Prevailing Wage,10,40,76,26,0,1,2,35,96,20,0,0,0,0,153,0,153,153
46143,West Farms/Longfellow Ave,06/25/2015,10/15/2018,976480.0,1926,LONGFELLOW AVENUE,Bronx,10460.0,2030167502.0,2120278.0,206,15,000359,BX0601,40.839388,-73.881771,40.839418,-73.881432,04/13/2018,New Construction,No,Non Prevailing Wage,6,8,14,0,0,0,0,14,14,0,0,0,0,0,28,0,28,28
47841,1490 CROTONA PARK EAST,06/30/2014,04/30/2015,59988.0,1490,CROTONA PARK EAST,Bronx,10460.0,2029390001.0,2009854.0,203,15,000153,BX0303,40.835654,-73.894947,40.835487,-73.894723,04/30/2015,Preservation,No,Non Prevailing Wage,0,0,38,0,0,1,0,14,20,5,0,0,0,0,39,0,39,39
47868,211 West 147 Street,06/14/2016,05/17/2018,42098.0,211,WEST 147 STREET,Manhattan,10039.0,1020330021.0,1060529.0,110,9,000234,MN1002,40.823307,-73.938992,40.82356,-73.939043,05/17/2018,Preservation,No,Non Prevailing Wage,0,0,12,0,0,0,0,2,9,1,0,0,0,0,0,12,12,12
47878,152 EAST 116TH STREET,06/23/2017,06/29/2022,19629.0,152,EAST 116 STREET,Manhattan,10029.0,1016430051.0,1052261.0,111,8,000182,MN1102,40.79843,-73.941186,40.798288,-73.941558,06/29/2022,Preservation,No,Non Prevailing Wage,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,9,9,9
47888,46-48 East 129 Street,06/08/2016,04/18/2018,20827.0,46,EAST 129 STREET,Manhattan,10035.0,1017530049.0,1054195.0,111,9,000206,MN1102,40.80812,-73.938439,40.807915,-73.938515,04/18/2018,Preservation,No,Non Prevailing Wage,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10
47948,748 Beck Street,08/06/2015,07/25/2017,49241.0,748,BECK STREET,Bronx,10455.0,2027070042.0,2005521.0,202,17,000085,BX0202,40.816157,-73.898897,40.815912,-73.8988,07/25/2017,Preservation,No,Non Prevailing Wage,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,10,10,10
47962,TBX902 - Banana Kelly,03/06/2014,12/11/2015,60640.0,753,DAWSON STREET,Bronx,10455.0,2026950040.0,2005336.0,202,17,000085,BX0202,40.817376,-73.900098,40.817174,-73.900695,01/30/2015,Preservation,No,Prevailing Wage,0,1,10,0,0,0,0,0,1,10,0,0,0,0,11,0,11,11
47962,TBX902 - Banana Kelly,03/06/2014,12/11/2015,109771.0,914,SIMPSON STREET,Bronx,10459.0,2027230029.0,2005762.0,202,17,000089,BX0201,40.820288,-73.893432,40.820131,-73.89323,12/11/2015,Preservation,No,Prevailing Wage,0,14,16,0,0,1,0,2,15,10,4,0,0,0,31,0,31,31
48011,TBX602-Bronx Pro,06/22/2015,09/26/2018,45506.0,1641,ANDREWS AVENUE SOUTH,Bronx,10453.0,2028780061.0,2009001.0,205,14,021501,BX0501,40.848236,-73.919411,40.848237,-73.919733,09/26/2018,Preservation,No,Non Prevailing Wage,0,0,53,6,0,1,2,31,19,2,3,2,1,0,60,0,60,60
48014,TBX901-RSE,06/30/2016,07/16/2019,88674.0,625,JEFFERSON PLACE,Bronx,10456.0,2029350001.0,2009764.0,203,17,000149,BX0301,40.833537,-73.90032,40.833631,-73.900244,11/27/2018,Preservation,No,Non Prevailing Wage,0,0,16,0,0,0,0,0,1,1,14,0,0,0,16,0,16,16
48014,TBX901-RSE,06/30/2016,07/16/2019,113781.0,3531,3 AVENUE,Bronx,10456.0,2023730043.0,2091169.0,203,16,000145,BX0302,40.831472,-73.905653,40.831591,-73.905938,07/16/2019,Preservation,No,Non Prevailing Wage,0,0,14,0,0,0,2,9,3,0,0,0,0,0,14,0,14,14
48038,165 WEST 80TH STREET,12/31/2018,02/10/2023,35779.0,165,WEST 80 STREET,Manhattan,10024.0,1012110007.0,1031954.0,107,6,000165,MN0702,40.783556,-73.977157,40.783734,-73.977009,02/10/2023,Preservation,No,Non Prevailing Wage,0,14,14,0,0,1,20,9,0,0,0,0,0,0,29,0,29,29
48128,"Harlem Cluster-Artimus Construction, Inc.",06/19/2014,12/14/2016,38344.0,235,WEST 116 STREET,Manhattan,10026.0,1019220013.0,1058372.0,110,9,000218,MN1001,40.80386,-73.954018,40.804192,-73.954087,08/16/2016,Preservation,No,Non Prevailing Wage,0,10,0,0,6,0,0,0,11,5,0,0,0,0,16,0,16,16
48128,"Harlem Cluster-Artimus Construction, Inc.",06/19/2014,12/14/2016,38996.0,229,WEST 121 STREET,Manhattan,10027.0,1019270015.0,1058502.0,110,9,000220,MN1001,40.806845,-73.951202,40.807232,-73.95156,06/01/2016,Preservation,No,Non Prevailing Wage,0,0,0,0,20,1,5,6,10,0,0,0,0,0,21,0,21,21
48128,"Harlem Cluster-Artimus Construction, Inc.",06/19/2014,12/14/2016,40547.0,119,WEST 133 STREET,Manhattan,10030.0,1019180023.0,1058224.0,110,9,000226,MN1002,40.813266,-73.942856,40.813379,-73.942563,06/22/2016,Preservation,No,Non Prevailing Wage,0,3,6,0,0,1,5,4,1,0,0,0,0,0,10,0,10,10
48128,"Harlem Cluster-Artimus Construction, Inc.",06/19/2014,12/14/2016,40553.0,125,WEST 133 STREET,Manhattan,10030.0,1019180020.0,1058222.0,110,9,000226,MN1002,40.81331,-73.942957,40.813467,-73.942769,12/08/2016,Preservation,No,Non Prevailing Wage,0,11,9,0,0,1,0,2,14,5,0,0,0,0,21,0,21,21
48128,"Harlem Cluster-Artimus Construction, Inc.",06/19/2014,12/14/2016,40557.0,132,WEST 133 STREET,Manhattan,10030.0,1019170045.0,1058176.0,110,9,000226,MN1002,40.813357,-73.94312,40.813105,-73.943091,12/14/2016,Preservation,No,Non Prevailing Wage,0,4,6,0,0,1,1,1,9,0,0,0,0,0,11,0,11,11
48128,"Harlem Cluster-Artimus Construction, Inc.",06/19/2014,12/14/2016,41096.0,63,WEST 137TH ST,Manhattan,10037.0,1017350008.0,1053903.0,110,9,000212,MN1002,40.81484,-73.938548,40.81526,-73.938982,06/16/2016,Preservation,No,Non Prevailing Wage,0,0,0,20,0,1,2,8,11,0,0,0,0,0,21,0,21,21
48143,MMN1802 - CLOTH AMSTERDAM AVENUE,10/17/2019,05/02/2023,3615.0,2488,ADAM C POWELL BOULEVARD,Manhattan,10030.0,1020300033.0,1060458.0,110,9,000232,MN1002,40.821307,-73.93933,40.821439,-73.939724,12/14/2022,Preservation,No,Non Prevailing Wage,0,3,13,0,0,0,0,6,9,1,0,0,0,0,16,0,16,16
48143,MMN1802 - CLOTH AMSTERDAM AVENUE,10/17/2019,05/02/2023,4160.0,2794,FREDERICK DOUGLASS BOULEVARD,Manhattan,10039.0,1020340003.0,1060550.0,110,9,000234,MN1002,40.825021,-73.940306,40.824886,-73.940057,04/25/2023,Preservation,No,Non Prevailing Wage,0,6,7,0,0,0,0,3,5,5,0,0,0,0,13,0,13,13
48143,MMN1802 - CLOTH AMSTERDAM AVENUE,10/17/2019,05/02/2023,5781.0,2110,AMSTERDAM AVENUE,Manhattan,10032.0,1021210037.0,1062896.0,112,10,024301,MN1201,40.837711,-73.938498,40.837821,-73.938809,05/02/2023,Preservation,No,Non Prevailing Wage,0,11,1,0,0,1,4,0,9,0,0,0,0,0,13,0,13,13
48143,MMN1802 - CLOTH AMSTERDAM AVENUE,10/17/2019,05/02/2023,5813.0,2185,AMSTERDAM AVENUE,Manhattan,10032.0,1021120014.0,1062675.0,112,10,000249,MN1201,40.840085,-73.936743,40.840079,-73.936364,05/02/2023,Preservation,No,Non Prevailing Wage,0,7,9,0,0,0,5,0,10,1,0,0,0,0,16,0,16,16
48607,TBX910 - Lemle & Wolff,06/26/2014,01/20/2017,65790.0,108,EAST 176 STREET,Bronx,10453.0,2028260024.0,2007882.0,205,14,022701,BX0502,40.848177,-73.909403,40.847916,-73.909331,01/08/2016,Preservation,No,Non Prevailing Wage,0,0,36,0,0,1,0,25,6,6,0,0,0,0,37,0,37,37
48607,TBX910 - Lemle & Wolff,06/26/2014,01/20/2017,80080.0,1175,GERARD AVENUE,Bronx,10452.0,2024880036.0,2003002.0,204,16,000197,BX0401,40.834706,-73.920721,40.834709,-73.921058,01/08/2016,Preservation,No,Non Prevailing Wage,0,0,42,0,0,1,0,30,7,6,0,0,0,0,43,0,43,43
48607,TBX910 - Lemle & Wolff,06/26/2014,01/20/2017,87863.0,760,HUNTS POINT AVENUE,Bronx,10474.0,2027630195.0,2006549.0,202,17,011701,BX0201,40.815899,-73.887239,40.816176,-73.887141,01/20/2017,Preservation,No,Non Prevailing Wage,0,0,48,0,0,1,1,23,13,12,0,0,0,0,49,0,49,49
48607,TBX910 - Lemle & Wolff,06/26/2014,01/20/2017,92694.0,2292,LORING PLACE NORTH,Bronx,10468.0,2032250091.0,2014940.0,207,14,000255,BX0701,40.861515,-73.908539,40.861312,-73.908358,05/27/2015,Preservation,No,Non Prevailing Wage,0,0,8,0,0,1,0,0,1,0,8,0,0,0,9,0,9,9
48608,TMN904 - PRECISE,10/19/2017,08/16/2021,23493.0,244,LENOX AVENUE,Manhattan,10027.0,1017210003.0,1053389.0,110,9,000200,MN1001,40.806126,-73.946677,40.805885,-73.946363,03/18/2020,Preservation,No,Non Prevailing Wage,0,2,8,0,0,0,2,8,0,0,0,0,0,0,10,0,10,10
48608,TMN904 - PRECISE,10/19/2017,08/16/2021,38692.0,23,WEST 119 STREET,Manhattan,10026.0,1017180027.0,1053254.0,110,9,000200,MN1001,40.803069,-73.946145,40.803156,-73.945812,08/16/2021,Preservation,No,Non Prevailing Wage,0,4,18,0,0,1,4,8,6,4,1,0,0,0,23,0,23,23
48608,TMN904 - PRECISE,10/19/2017,08/16/2021,39109.0,157,WEST 122 STREET,Manhattan,10027.0,1019070008.0,1057707.0,110,9,000222,MN1001,40.806495,-73.948428,40.806926,-73.948887,09/16/2020,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
48608,TMN904 - PRECISE,10/19/2017,08/16/2021,39958.0,410,WEST 128 STREET,Manhattan,10027.0,1019540055.0,1059392.0,109,9,021303,MN0902,40.813098,-73.952169,40.81304,-73.952599,06/21/2021,Preservation,No,Non Prevailing Wage,0,8,47,0,0,1,0,37,12,7,0,0,0,0,56,0,56,56
48608,TMN904 - PRECISE,10/19/2017,08/16/2021,40005.0,116,WEST 129 STREET,Manhattan,10027.0,1019130040.0,1082693.0,110,9,000224,MN1002,40.81075,-73.944679,40.810476,-73.944592,11/07/2019,Preservation,No,Non Prevailing Wage,0,3,24,0,0,1,4,13,6,4,1,0,0,0,28,0,28,28
48608,TMN904 - PRECISE,10/19/2017,08/16/2021,40238.0,111,WEST 131 STREET,Manhattan,10027.0,1019160025.0,1058098.0,110,9,000226,MN1002,40.811856,-73.943381,40.812064,-73.943319,10/25/2019,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,1,3,0,0,0,0,0,0,4,0,4,4
48624,TBK902 - Shinda,06/24/2014,04/01/2016,326470.0,1619,LINCOLN PLACE,Brooklyn,11233.0,3013870057.0,3037220.0,308,41,000359,BK0802,40.669323,-73.923268,40.669487,-73.923059,04/01/2016,Preservation,No,Non Prevailing Wage,0,0,5,1,0,0,0,0,6,0,0,0,0,0,6,0,6,6
48624,TBK902 - Shinda,06/24/2014,04/01/2016,330826.0,25,MADISON STREET,Brooklyn,11238.0,3019870071.0,3057109.0,303,36,000229,BK0301,40.683888,-73.95788,40.684072,-73.958164,04/01/2016,Preservation,No,Non Prevailing Wage,0,0,4,4,0,0,0,0,5,3,0,0,0,0,8,0,8,8
48624,TBK902 - Shinda,06/24/2014,04/01/2016,366365.0,354,SARATOGA AVENUE,Brooklyn,11233.0,3014520051.0,3039059.0,316,41,000303,BK1601,40.673578,-73.916764,40.673603,-73.916947,04/01/2016,Preservation,No,Non Prevailing Wage,0,0,12,0,0,0,0,0,12,0,0,0,0,0,12,0,12,12
48624,TBK902 - Shinda,06/24/2014,04/01/2016,376539.0,1719,STERLING PLACE,Brooklyn,11233.0,3014660067.0,3039390.0,316,41,000363,BK1601,40.670982,-73.921713,40.671235,-73.921648,04/01/2016,Preservation,No,Non Prevailing Wage,0,0,15,0,0,1,0,0,10,6,0,0,0,0,16,0,16,16
48624,TBK902 - Shinda,06/24/2014,04/01/2016,376543.0,1725,STERLING PLACE,Brooklyn,11233.0,3014660065.0,3039389.0,316,41,000363,BK1601,40.670971,-73.921543,40.671229,-73.921496,04/01/2016,Preservation,No,Non Prevailing Wage,0,0,16,0,0,0,0,6,4,6,0,0,0,0,16,0,16,16
48624,TBK902 - Shinda,06/24/2014,04/01/2016,376557.0,1752,STERLING PLACE,Brooklyn,11233.0,3014700029.0,3039434.0,316,41,000361,BK1601,40.670908,-73.92066,40.670655,-73.92065,04/01/2016,Preservation,No,Non Prevailing Wage,0,0,19,12,0,0,0,26,4,1,0,0,0,0,31,0,31,31
48624,TBK902 - Shinda,06/24/2014,04/01/2016,380356.0,163,SUYDAM STREET,Brooklyn,11221.0,3032080050.0,3072921.0,304,34,000423,BK0401,40.699528,-73.926288,40.69957,-73.92658,04/01/2016,Preservation,No,Non Prevailing Wage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
48638,LANTERN. 330-332 WEST 51ST ST. STARDOM HALL,09/19/2014,12/11/2017,33874.0,330,WEST 51 STREET,Manhattan,10019.0,1010410047.0,1025181.0,104,3,000133,MN0402,40.763408,-73.986846,40.76332,-73.987185,12/11/2017,Preservation,No,Non Prevailing Wage,39,0,70,0,0,0,109,0,0,0,0,0,0,0,109,0,109,109
48643,BRIDGE.425 E 161ST ST. MELROSE SITE C SHLP PORTION,06/29/2016,05/10/2018,972670.0,425,EAST 161 STREET,Bronx,10451.0,2023830039.0,2129267.0,203,17,000141,BX0301,40.82398,-73.9131,40.824073,-73.912695,05/10/2018,New Construction,No,Prevailing Wage,58,0,0,0,0,1,59,0,0,0,0,0,0,0,59,0,59,59
48646,SKA MARIN. 1918 FIRST AVE. DRAPER HALL,12/24/2014,11/28/2017,375.0,1918,1 AVENUE,Manhattan,10029.0,1016910002.0,1052997.0,111,8,000162,MN1101,40.784985,-73.943444,40.784664,-73.943076,11/28/2017,Preservation,No,Prevailing Wage,202,0,0,0,0,1,2,200,1,0,0,0,0,0,203,0,203,203
48647,WIN.75-121 JUNIUS ST.THE GLENMORE,06/26/2015,12/07/2017,976517.0,91,JUNIUS STREET,Brooklyn,11212.0,3036967501.0,3425596.0,316,37,000908,BK1602,40.672816,-73.903776,40.67272,-73.903484,12/07/2017,New Construction,No,Prevailing Wage,96,0,64,0,0,1,12,67,69,13,0,0,0,0,161,0,161,161
48650,Cooper Square. 222 East 13th St. Ali Forney,06/30/2015,04/09/2018,11915.0,222,EAST 13 STREET,Manhattan,10003.0,1004680020.0,1006860.0,103,2,004002,MN0303,40.732307,-73.987,40.73203,-73.986924,04/09/2018,Preservation,No,Non Prevailing Wage,18,0,0,0,0,0,18,0,0,0,0,0,0,0,18,0,18,18
48679,NEP Round 1 Mott Haven,06/26/2014,06/30/2021,63048.0,445,EAST 140 STREET,Bronx,10454.0,2022850069.0,2000347.0,201,8,000039,BX0101,40.809775,-73.92043,40.809932,-73.920249,06/30/2021,Preservation,No,Non Prevailing Wage,0,0,18,0,2,1,0,10,11,0,0,0,0,0,21,0,21,21
48679,NEP Round 1 Mott Haven,06/26/2014,06/30/2021,63052.0,451,EAST 140 STREET,Bronx,10454.0,2022850067.0,2000346.0,201,8,000039,BX0101,40.809718,-73.920296,40.809882,-73.92013,06/30/2021,Preservation,No,Non Prevailing Wage,0,0,17,0,3,0,0,10,10,0,0,0,0,0,20,0,20,20
48679,NEP Round 1 Mott Haven,06/26/2014,06/30/2021,63053.0,455,EAST 140 STREET,Bronx,10454.0,2022850066.0,2000345.0,201,8,000039,BX0101,40.809679,-73.920206,40.809833,-73.920011,06/30/2021,Preservation,No,Non Prevailing Wage,0,0,16,0,4,1,0,10,11,0,0,0,0,0,21,0,21,21
48679,NEP Round 1 Mott Haven,06/26/2014,06/30/2021,63054.0,461,EAST 140 STREET,Bronx,10454.0,2022850064.0,2000344.0,201,8,000039,BX0101,40.809624,-73.920072,40.809781,-73.919888,06/30/2021,Preservation,No,Non Prevailing Wage,0,0,8,0,12,0,0,10,10,0,0,0,0,0,20,0,20,20
48679,NEP Round 1 Mott Haven,06/26/2014,06/30/2021,63055.0,465,EAST 140 STREET,Bronx,10454.0,2022850063.0,2000343.0,201,8,000039,BX0101,40.809586,-73.919982,40.809731,-73.919769,06/30/2021,Preservation,No,Non Prevailing Wage,0,0,6,0,4,0,0,0,0,0,10,0,0,0,10,0,10,10
48679,NEP Round 1 Mott Haven,06/26/2014,06/30/2021,63057.0,471,EAST 140 STREET,Bronx,10454.0,2022850061.0,2000342.0,201,8,000039,BX0101,40.809528,-73.919848,40.809682,-73.919649,06/30/2021,Preservation,No,Non Prevailing Wage,0,0,10,0,0,1,0,0,1,0,10,0,0,0,11,0,11,11
48679,NEP Round 1 Mott Haven,06/26/2014,06/30/2021,63059.0,481,EAST 140 STREET,Bronx,10454.0,2022850058.0,2000340.0,201,8,000039,BX0101,40.809435,-73.919624,40.80958,-73.919415,06/30/2021,Preservation,No,Non Prevailing Wage,0,0,7,0,3,1,0,0,1,0,10,0,0,0,11,0,11,11
48729,TBX907B- Belmont Arthur 2,07/16/2015,10/10/2023,46169.0,2091,ARTHUR AVENUE,Bronx,10457.0,2030690024.0,2011996.0,206,15,037504,BX0602,40.849109,-73.89177,40.849315,-73.891947,12/21/2017,Preservation,No,Non Prevailing Wage,0,33,21,0,0,1,5,21,18,11,0,0,0,0,55,0,55,55
48729,TBX907B- Belmont Arthur 2,07/16/2015,10/10/2023,57116.0,2131,CLINTON AVENUE,Bronx,10457.0,2030980050.0,2012772.0,206,15,000371,BX0602,40.848829,-73.886771,40.848863,-73.887165,10/07/2017,Preservation,No,Non Prevailing Wage,0,9,18,0,0,1,0,6,13,9,0,0,0,0,28,0,28,28
48729,TBX907B- Belmont Arthur 2,07/16/2015,10/10/2023,90293.0,565,EAST 178 STREET,Bronx,10457.0,2030610070.0,2011846.0,206,15,037504,BX0602,40.847395,-73.89422,40.847467,-73.894071,06/16/2017,Preservation,No,Non Prevailing Wage,0,6,14,0,0,0,2,18,0,0,0,0,0,0,20,0,20,20
48729,TBX907B- Belmont Arthur 2,07/16/2015,10/10/2023,122170.0,62,WEST TREMONT AVENUE,Bronx,10453.0,2028620008.0,2008383.0,205,14,000217,BX0501,40.851486,-73.911777,40.851107,-73.911687,10/10/2023,Preservation,No,Non Prevailing Wage,0,0,89,0,0,1,17,52,17,4,0,0,0,0,90,0,90,90
48731,TBX909-Erickson,12/19/2014,01/23/2018,104337.0,1409,PROSPECT AVENUE,Bronx,10459.0,2029620044.0,2010202.0,203,17,000151,BX0301,40.832348,-73.896625,40.832225,-73.896997,08/29/2017,Preservation,No,Non Prevailing Wage,0,0,11,0,0,0,0,0,1,0,10,0,0,0,11,0,11,11
48731,TBX909-Erickson,12/19/2014,01/23/2018,115690.0,1770,TOWNSEND AVENUE,Bronx,10453.0,2028500040.0,2008213.0,205,14,022701,BX0502,40.847854,-73.911077,40.847807,-73.910799,10/27/2016,Preservation,No,Non Prevailing Wage,0,0,56,0,0,1,0,39,13,5,0,0,0,0,57,0,57,57
48731,TBX909-Erickson,12/19/2014,01/23/2018,121087.0,62,WEST 176 STREET,Bronx,10453.0,2028660074.0,2008462.0,205,14,021502,BX0501,40.848677,-73.914372,40.848587,-73.915037,01/23/2018,Preservation,No,Non Prevailing Wage,0,0,12,0,0,0,1,5,5,0,1,0,0,0,12,0,12,12
48731,TBX909-Erickson,12/19/2014,01/23/2018,121088.0,66,WEST 176 STREET,Bronx,10453.0,2028660072.0,2008461.0,205,14,021502,BX0501,40.848688,-73.914419,40.84862,-73.915207,09/08/2017,Preservation,No,Non Prevailing Wage,0,0,19,0,0,1,0,6,14,0,0,0,0,0,20,0,20,20
48732,TMN601B - MDG,06/19/2015,05/16/2017,43250.0,503,WEST 174 STREET,Manhattan,10033.0,1021310052.0,1063173.0,112,10,000261,MN1201,40.843693,-73.934474,40.843995,-73.934622,05/16/2017,Preservation,No,Non Prevailing Wage,0,0,26,0,0,0,0,5,17,4,0,0,0,0,26,0,26,26
48742,40 Riverside Boulevard,06/30/2014,02/25/2016,951656.0,40,RIVERSIDE BOULEVARD,Manhattan,10069.0,1011717509.0,1089742.0,107,6,015102,MN0701,40.774203,-73.991765,40.773992,-73.991284,02/25/2016,New Construction,No,Non Prevailing Wage,0,0,55,0,0,0,10,15,30,0,0,0,0,0,55,0,55,274
48751,1109 Madison Street,05/26/2016,05/26/2016,330580.0,1113,MADISON STREET,Brooklyn,11221.0,3033590048.0,3342588.0,304,37,000415,BK0402,40.691971,-73.916131,40.692026,-73.916416,05/26/2016,Preservation,No,Non Prevailing Wage,0,0,17,0,0,1,0,0,14,4,0,0,0,0,18,0,18,18
48753,JEROME AVENUE TENANTS HDFC,06/28/2017,06/27/2019,89051.0,941,JEROME AVENUE,Bronx,10452.0,2025040036.0,2003035.0,204,16,000189,BX0402,40.830182,-73.928481,40.830596,-73.92795,06/27/2019,Preservation,No,Non Prevailing Wage,4,73,7,0,0,1,23,35,13,13,1,0,0,0,0,85,85,85
48763,Dorie Miller Apartments - WHGA,06/10/2015,04/05/2019,3607.0,2472,ADAM C POWELL BOULEVARD,Manhattan,10030.0,1020290035.0,1060435.0,110,9,000232,MN1002,40.820755,-73.939732,40.820953,-73.940039,04/05/2019,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,8,8
48763,Dorie Miller Apartments - WHGA,06/10/2015,04/05/2019,4163.0,2797,FREDERICK DOUGLASS BOULEVARD,Manhattan,10039.0,1020450074.0,1060834.0,110,9,000259,MN1002,40.825166,-73.940226,40.825287,-73.940526,02/13/2018,Preservation,No,Non Prevailing Wage,0,0,7,1,0,0,0,0,8,0,0,0,0,0,8,0,8,8
48763,Dorie Miller Apartments - WHGA,06/10/2015,04/05/2019,7470.0,204,BRADHURST AVENUE,Manhattan,10039.0,1020460041.0,1060868.0,110,9,023502,MN1002,40.827452,-73.939827,40.827422,-73.939455,03/28/2018,Preservation,No,Non Prevailing Wage,0,6,14,0,0,0,1,10,4,1,4,0,0,0,20,0,20,20
48763,Dorie Miller Apartments - WHGA,06/10/2015,04/05/2019,42323.0,232,WEST 149 STREET,Manhattan,10039.0,1020340052.0,1060577.0,110,9,000234,MN1002,40.824655,-73.938359,40.824696,-73.939034,02/07/2018,Preservation,No,Non Prevailing Wage,0,11,7,0,0,0,1,5,12,0,0,0,0,0,18,0,18,18
48767,HRP 133-134,06/19/2014,06/19/2014,40676.0,502,WEST 134 STREET,Manhattan,10031.0,1019870037.0,1085358.0,109,7,000219,MN0902,40.818343,-73.953004,40.818297,-73.953477,06/19/2014,Preservation,Yes,Non Prevailing Wage,0,0,30,0,0,0,1,0,23,6,0,0,0,0,30,0,30,30
48767,HRP 133-134,06/19/2014,06/19/2014,844218.0,503,WEST 133 STREET,Manhattan,10027.0,1019870024.0,1085357.0,109,7,000219,MN0902,40.817836,-73.953738,40.818072,-73.953716,06/19/2014,Preservation,Yes,Non Prevailing Wage,0,0,41,0,0,0,0,2,27,12,0,0,0,0,41,0,41,41
48768,URBAN HORIZONS HDFC.YR15.FY18,02/06/2018,08/01/2023,65052.0,50,EAST 168 STREET,Bronx,10452.0,2024800001.0,2101464.0,204,16,000197,BX0401,40.836725,-73.919292,40.836261,-73.919173,08/01/2023,Preservation,No,Non Prevailing Wage,4,121,6,0,0,1,23,18,72,19,0,0,0,0,132,0,132,132
48775,NORTH BROOKLYN OPPORTUNITIES (NBO),02/26/2015,12/26/2017,340323.0,44,MORGAN AVENUE,Brooklyn,11237.0,3030080006.0,3070688.0,301,34,000453,BK0104,40.705441,-73.931627,40.705455,-73.931349,11/25/2016,Preservation,No,Non Prevailing Wage,0,6,0,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
48775,NORTH BROOKLYN OPPORTUNITIES (NBO),02/26/2015,12/26/2017,946628.0,40,SCHOLES STREET,Brooklyn,11206.0,3030400024.0,3414017.0,301,34,000511,BK0104,40.70825,-73.948944,40.708049,-73.948807,12/13/2016,New Construction,No,Non Prevailing Wage,0,1,5,0,0,0,0,4,1,1,0,0,0,0,6,0,6,6
48775,NORTH BROOKLYN OPPORTUNITIES (NBO),02/26/2015,12/26/2017,946629.0,568,GRAHAM AVENUE,Brooklyn,11222.0,3027000006.0,3422546.0,301,33,000499,BK0101,40.722437,-73.947346,40.72247,-73.94714,03/30/2017,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,0,2,2,0,0,0,0,4,0,4,4
48775,NORTH BROOKLYN OPPORTUNITIES (NBO),02/26/2015,12/26/2017,946631.0,7,STAGG STREET,Brooklyn,11206.0,3030220101.0,3400412.0,301,34,000511,BK0104,40.708862,-73.950228,40.70895,-73.950387,09/13/2016,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
48775,NORTH BROOKLYN OPPORTUNITIES (NBO),02/26/2015,12/26/2017,946632.0,198,MONTROSE AVENUE,Brooklyn,11206.0,3030630101.0,3426094.0,301,34,049302,BK0104,40.707511,-73.941266,40.707269,-73.941327,12/26/2017,New Construction,No,Non Prevailing Wage,0,1,3,0,0,0,0,0,3,1,0,0,0,0,4,0,4,4
